order_id,location_id,customer_id,order_ts,channel,promo_code,payment_type,order_status
1004512,7,349,2026-01-31 19:57:28,dine_in,,apple_pay,completed
1004530,6,2099,2026-02-01 10:31:51,dine_in,,credit_card,completed
1004531,18,583,2026-02-01 10:33:23,takeout,,credit_card,completed
1004532,4,2062,2026-02-01 10:56:38,drive_thru,,credit_card,completed
1004533,8,1398,2026-02-01 10:59:17,dine_in,,gift_card,completed
1004534,16,843,2026-02-01 11:22:15,delivery,,credit_card,completed
1004535,4,,2026-02-01 11:22:20,drive_thru,,debit_card,completed
1004536,7,1567,2026-02-01 11:23:09,takeout,,gift_card,completed
1004537,19,2390,2026-02-01 11:33:28,delivery,,credit_card,completed
1004538,5,1159,2026-02-01 11:38:05,,,cash,completed
1004539,8,839,2026-02-01 11:38:41,dine_in,,credit_card,completed
1004540,16,,2026-02-01 11:39:37,takeout,,cash,completed
1004541,3,,2026-02-01 11:40:27,dine_in,,apple_pay,completed
1004542,5,235,2026-02-01 11:50:32,dine_in,,apple_pay,completed
1004543,7,2286,2026-02-01 11:58:35,dine_in,,debit_card,completed
1004544,12,1940,2026-02-01 12:00:28,dine_in,,debit_card,completed
1004545,12,,2026-02-01 12:04:01,dine_in,,cash,completed
1004546,14,413,2026-02-01 12:05:22,dine_in,,credit_card,completed
1004547,14,459,2026-02-01 12:05:53,drive_thru,,cash,completed
1004548,18,1051,2026-02-01 12:06:50,takeout,,debit_card,completed
1004549,14,2249,2026-02-01 12:12:48,drive_thru,,credit_card,completed
1004550,1,,2026-02-01 12:13:30,dine_in,,debit_card,completed
1004551,8,2499,2026-02-01 12:16:36,delivery,,credit_card,completed
1004552,13,596,2026-02-01 12:16:57,dine_in,,credit_card,completed
1004553,8,1380,2026-02-01 12:17:01,dine_in,,gift_card,completed
1004554,3,588,2026-02-01 12:20:58,dine_in,,debit_card,completed
1004555,2,2109,2026-02-01 12:21:25,dine_in,,gift_card,completed
1004556,1,,2026-02-01 12:21:32,takeout,,debit_card,completed
1004557,11,,2026-02-01 12:23:23,takeout,,credit_card,completed
1004558,15,1771,2026-02-01 12:24:15,dine_in,,credit_card,completed
1004559,7,2338,2026-02-01 12:26:49,dine_in,,credit_card,completed
1004560,8,,2026-02-01 12:27:54,dine_in,,credit_card,completed
1004561,11,1004,2026-02-01 12:28:43,,,debit_card,completed
1004562,19,382,2026-02-01 12:28:49,drive_thru,,credit_card,completed
1004563,13,2023,2026-02-01 12:29:37,dine_in,,credit_card,completed
1004564,3,,2026-02-01 12:34:36,dine_in,,credit_card,completed
1004565,19,2121,2026-02-01 12:36:49,dine_in,,cash,completed
1004566,19,987,2026-02-01 12:39:19,takeout,,cash,completed
1004567,12,,2026-02-01 12:39:29,dine_in,,credit_card,completed
1004568,12,115,2026-02-01 12:42:08,dine_in,,credit_card,completed
1004569,2,1096,2026-02-01 12:42:36,dine_in,,credit_card,completed
1004570,10,726,2026-02-01 12:43:46,dine_in,,credit_card,completed
1004571,19,80,2026-02-01 12:45:44,delivery,,credit_card,completed
1004572,3,943,2026-02-01 12:46:05,takeout,,credit_card,completed
1004573,19,1332,2026-02-01 12:50:45,takeout,,cash,completed
1004574,11,812,2026-02-01 12:51:27,,,credit_card,completed
1004575,4,,2026-02-01 12:52:36,dine_in,,gift_card,refunded
1004576,15,,2026-02-01 12:52:38,drive_thru,,apple_pay,completed
1004577,15,2268,2026-02-01 12:55:21,takeout,,debit_card,completed
1004578,15,1727,2026-02-01 12:57:23,dine_in,,credit_card,completed
1004579,19,,2026-02-01 13:02:07,delivery,,gift_card,completed
1004580,12,2444,2026-02-01 13:02:51,takeout,,credit_card,completed
1004581,17,,2026-02-01 13:02:51,dine_in,,debit_card,completed
1004582,11,1363,2026-02-01 13:12:14,drive_thru,,credit_card,completed
1004583,3,1211,2026-02-01 13:17:40,delivery,,credit_card,completed
1004584,11,1513,2026-02-01 13:22:44,dine_in,,credit_card,completed
1004585,2,,2026-02-01 13:40:33,dine_in,,cash,completed
1004586,18,276,2026-02-01 14:37:56,drive_thru,,debit_card,completed
1004587,12,752,2026-02-01 14:37:59,dine_in,,credit_card,completed
1004588,16,2083,2026-02-01 14:42:00,,,cash,completed
1004589,5,,2026-02-01 16:04:29,delivery,,apple_pay,completed
1004590,13,539,2026-02-01 16:08:33,takeout,,apple_pay,completed
1004591,11,1996,2026-02-01 16:27:57,delivery,,apple_pay,completed
1004592,2,2127,2026-02-01 16:39:51,dine_in,,credit_card,completed
1004593,16,,2026-02-01 16:53:21,dine_in,,debit_card,completed
1004594,3,,2026-02-01 17:22:20,takeout,,credit_card,completed
1004595,19,,2026-02-01 17:40:37,dine_in,,credit_card,completed
1004596,14,,2026-02-01 17:46:39,drive_thru,,credit_card,completed
1004597,6,1977,2026-02-01 17:48:42,takeout,,credit_card,completed
1004598,15,677,2026-02-01 17:56:32,takeout,,credit_card,completed
1004599,15,1191,2026-02-01 18:08:29,delivery,,credit_card,completed
1004600,3,,2026-02-01 18:09:25,dine_in,,credit_card,completed
1004601,16,2328,2026-02-01 18:10:43,delivery,,credit_card,completed
1004602,16,1557,2026-02-01 18:11:04,dine_in,,credit_card,completed
1004603,17,587,2026-02-01 18:13:32,dine_in,,cash,completed
1004604,5,1417,2026-02-01 18:18:09,drive_thru,,cash,completed
1004605,10,2419,2026-02-01 18:18:14,dine_in,,gift_card,completed
1004606,15,2268,2026-02-01 18:20:35,delivery,,credit_card,completed
1004607,2,,2026-02-01 18:21:31,dine_in,,credit_card,completed
1004608,10,42,2026-02-01 18:21:53,dine_in,,debit_card,completed
1004609,15,,2026-02-01 18:22:04,delivery,,debit_card,completed
1004610,14,1339,2026-02-01 18:22:06,drive_thru,,apple_pay,completed
1004611,7,930,2026-02-01 18:23:26,dine_in,,credit_card,completed
1004612,8,,2026-02-01 18:24:20,delivery,,credit_card,completed
1004613,4,,2026-02-01 18:28:43,dine_in,,credit_card,refunded
1004614,15,,2026-02-01 18:29:54,drive_thru,,debit_card,completed
1004615,12,,2026-02-01 18:30:07,,,credit_card,completed
1004616,1,,2026-02-01 18:30:30,dine_in,,debit_card,completed
1004617,16,1482,2026-02-01 18:32:29,delivery,,credit_card,completed
1004618,5,264,2026-02-01 18:35:40,dine_in,,credit_card,completed
1004619,5,889,2026-02-01 18:36:47,drive_thru,,credit_card,completed
1004620,14,29,2026-02-01 18:37:38,dine_in,,credit_card,completed
1004621,11,,02/01/2026 18:45,drive_thru,,credit_card,completed
1004622,12,811,2026-02-01 18:49:31,takeout,,credit_card,completed
1004623,8,1949,2026-02-01 18:50:47,dine_in,,credit_card,completed
1004624,10,2202,2026-02-01 18:54:19,takeout,,debit_card,completed
1004625,19,1672,2026-02-01 18:56:14,delivery,,credit_card,completed
1004626,10,887,2026-02-01 18:57:33,dine_in,,credit_card,completed
1004627,18,1739,2026-02-01 18:58:10,dine_in,,debit_card,completed
1004628,15,,2026-02-01 19:00:19,dine_in,,apple_pay,completed
1004629,18,1935,2026-02-01 19:01:57,takeout,,credit_card,completed
1004630,18,1629,2026-02-01 19:02:18,drive_thru,,debit_card,completed
1004631,16,738,2026-02-01 19:03:03,takeout,,credit_card,completed
1004632,14,729,2026-02-01 19:04:48,drive_thru,,credit_card,completed
1004633,7,,2026-02-01 19:06:27,delivery,,credit_card,completed
1004634,3,1376,2026-02-01 19:07:42,dine_in,,credit_card,completed
1004635,15,937,2026-02-01 19:13:14,drive_thru,,cash,completed
1004636,12,428,02/01/2026 19:18,dine_in,,debit_card,completed
1004637,2,425,2026-02-01 19:19:42,takeout,,apple_pay,completed
1004638,1,1081,2026-02-01 19:19:56,delivery,,credit_card,completed
1004639,18,1079,2026-02-01 19:22:33,drive_thru,,cash,completed
1004640,7,645,2026-02-01 19:23:58,dine_in,,debit_card,completed
1004641,15,1152,2026-02-01 19:27:01,takeout,,credit_card,completed
1004642,8,,2026-02-01 19:28:07,delivery,,credit_card,completed
1004643,6,,2026-02-01 19:29:30,drive_thru,,credit_card,completed
1004644,3,1097,2026-02-01 19:32:02,dine_in,,debit_card,completed
1004645,11,,2026-02-01 19:33:48,dine_in,,credit_card,completed
1004646,14,,2026-02-01 19:34:43,dine_in,,credit_card,completed
1004647,4,,2026-02-01 19:34:45,delivery,,debit_card,completed
1004648,4,,2026-02-01 19:37:15,dine_in,,cash,completed
1004649,15,,2026-02-01 19:45:02,drive_thru,,cash,completed
1004650,7,2035,2026-02-01 19:51:56,takeout,,credit_card,completed
1004651,7,,2026-02-01 19:56:01,dine_in,,debit_card,completed
1004652,7,526,2026-02-01 19:59:47,dine_in,,cash,completed
1004653,1,,2026-02-01 20:01:25,delivery,,credit_card,completed
1004654,10,2461,2026-02-01 20:05:26,dine_in,,credit_card,refunded
1004655,6,2117,2026-02-01 20:05:27,takeout,,credit_card,completed
1004656,4,869,2026-02-01 20:06:19,dine_in,,debit_card,completed
1004657,15,44,2026-02-01 20:47:13,dine_in,,debit_card,completed
1004658,8,,2026-02-01 20:50:15,delivery,,credit_card,completed
1004659,1,,2026-02-02 10:34:11,delivery,,debit_card,completed
1004660,19,,2026-02-02 10:54:17,takeout,,debit_card,completed
1004661,13,34,2026-02-02 10:58:11,dine_in,,debit_card,completed
1004662,7,969,2026-02-02 11:12:36,takeout,,debit_card,completed
1004663,17,1850,2026-02-02 11:21:30,takeout,,credit_card,completed
1004664,11,,2026-02-02 11:23:08,dine_in,,credit_card,completed
1004665,19,,2026-02-02 11:32:19,drive_thru,,credit_card,completed
1004666,11,2092,2026-02-02 11:40:10,dine_in,,credit_card,completed
1004667,3,,2026-02-02 11:42:10,delivery,,credit_card,completed
1004668,19,2460,2026-02-02 11:43:24,drive_thru,,debit_card,completed
1004669,13,596,2026-02-02 11:53:35,dine_in,,debit_card,completed
1004670,7,949,2026-02-02 11:55:57,takeout,,credit_card,completed
1004671,12,,2026-02-02 11:56:35,dine_in,,credit_card,completed
1004672,1,,2026-02-02 12:00:41,takeout,,credit_card,completed
1004673,7,2078,2026-02-02 12:01:58,dine_in,,debit_card,completed
1004674,9,1070,2026-02-02 12:02:36,dine_in,,debit_card,refunded
1004675,11,650,2026-02-02 12:02:51,dine_in,,cash,completed
1004676,13,473,2026-02-02 12:03:00,delivery,,credit_card,completed
1004677,7,,2026-02-02 12:08:39,dine_in,,credit_card,completed
1004678,6,,2026-02-02 12:09:07,drive_thru,,credit_card,completed
1004679,10,1685,2026-02-02 12:11:03,drive_thru,,credit_card,completed
1004680,4,1825,2026-02-02 12:12:03,drive_thru,,credit_card,completed
1004681,10,2395,2026-02-02 12:12:12,drive_thru,,credit_card,completed
1004682,14,412,2026-02-02 12:14:12,delivery,,credit_card,completed
1004683,14,1040,02/02/2026 12:14,takeout,,credit_card,completed
1004684,16,486,2026-02-02 12:16:46,dine_in,,apple_pay,completed
1004685,7,,2026-02-02 12:19:08,dine_in,,credit_card,completed
1004686,8,667,2026-02-02 12:19:11,dine_in,,credit_card,completed
1004687,19,,2026-02-02 12:19:16,dine_in,,cash,completed
1004688,7,1380,2026-02-02 12:20:57,delivery,,apple_pay,completed
1004689,10,2348,2026-02-02 12:21:06,drive_thru,,debit_card,completed
1004690,19,,2026-02-02 12:26:54,dine_in,,cash,completed
1004691,10,1975,2026-02-02 12:27:10,dine_in,,credit_card,completed
1004692,18,,2026-02-02 12:28:44,dine_in,,credit_card,completed
1004693,19,1378,2026-02-02 12:29:49,delivery,,credit_card,completed
1004694,8,1320,2026-02-02 12:31:41,takeout,,debit_card,completed
1004695,19,1094,2026-02-02 12:31:44,dine_in,,credit_card,completed
1004696,5,2362,2026-02-02 12:32:16,delivery,,credit_card,completed
1004697,2,1388,2026-02-02 12:32:59,takeout,,credit_card,completed
1004698,2,,2026-02-02 12:33:19,takeout,,credit_card,completed
1004699,12,,02/02/2026 12:36,dine_in,,debit_card,completed
1004700,9,1589,2026-02-02 12:39:24,delivery,,credit_card,completed
1004701,4,1722,2026-02-02 12:41:55,drive_thru,,debit_card,completed
1004702,13,,2026-02-02 12:44:38,dine_in,,credit_card,cancelled
1004703,17,,2026-02-02 12:45:29,dine_in,,apple_pay,completed
1004704,3,1580,02/02/2026 12:45,takeout,,cash,completed
1004705,1,1960,2026-02-02 12:51:57,dine_in,,credit_card,completed
1004706,14,446,2026-02-02 12:54:16,dine_in,,debit_card,refunded
1004707,1,,2026-02-02 12:54:19,dine_in,,credit_card,refunded
1004708,10,190,2026-02-02 12:54:31,dine_in,,cash,completed
1004709,12,860,2026-02-02 12:59:03,dine_in,,credit_card,completed
1004710,17,1391,2026-02-02 13:05:56,takeout,,debit_card,completed
1004711,2,,2026-02-02 13:09:47,takeout,,credit_card,completed
1004712,16,693,2026-02-02 13:21:23,delivery,,apple_pay,completed
1004713,10,,2026-02-02 13:22:08,delivery,,debit_card,completed
1004714,6,,2026-02-02 13:22:35,delivery,,credit_card,completed
1004715,19,2400,2026-02-02 13:25:04,drive_thru,,credit_card,completed
1004716,4,,2026-02-02 13:27:07,takeout,,debit_card,completed
1004717,4,,2026-02-02 13:28:51,dine_in,,credit_card,completed
1004718,12,,2026-02-02 13:41:32,dine_in,,credit_card,completed
1004719,18,557,2026-02-02 13:41:46,delivery,,credit_card,completed
1004720,19,,2026-02-02 13:42:39,dine_in,,apple_pay,completed
1004721,18,2183,2026-02-02 13:42:47,drive_thru,,debit_card,completed
1004722,4,950,2026-02-02 13:44:22,dine_in,,apple_pay,completed
1004723,17,,2026-02-02 13:49:34,takeout,,apple_pay,completed
1004724,15,2420,2026-02-02 14:08:31,,,credit_card,completed
1004725,6,,2026-02-02 14:13:31,dine_in,,debit_card,completed
1004726,11,1363,2026-02-02 14:28:00,delivery,,credit_card,completed
1004727,18,1495,2026-02-02 14:29:25,delivery,,credit_card,completed
1004728,19,,2026-02-02 14:29:32,dine_in,,credit_card,completed
1004729,13,,2026-02-02 15:08:18,delivery,,credit_card,completed
1004730,2,,2026-02-02 15:16:07,dine_in,,credit_card,completed
1004731,3,,2026-02-02 15:41:47,dine_in,,credit_card,completed
1004732,7,667,2026-02-02 16:08:39,dine_in,,credit_card,completed
1004733,19,2487,2026-02-02 16:39:21,delivery,,credit_card,completed
1004734,4,535,2026-02-02 16:39:36,delivery,,apple_pay,completed
1004735,19,1209,02/02/2026 16:54,dine_in,,cash,completed
1004736,15,547,2026-02-02 17:05:20,dine_in,,apple_pay,completed
1004737,1,2015,2026-02-02 17:14:59,takeout,,debit_card,completed
1004738,16,323,2026-02-02 17:25:13,delivery,,credit_card,completed
1004739,11,,2026-02-02 17:30:27,drive_thru,,credit_card,completed
1004740,3,1131,2026-02-02 17:33:57,takeout,,credit_card,completed
1004741,9,1887,2026-02-02 17:36:52,takeout,,credit_card,completed
1004742,15,1264,2026-02-02 17:38:39,delivery,,credit_card,refunded
1004743,13,514,02/02/2026 17:39,takeout,,credit_card,completed
1004744,15,,2026-02-02 17:50:44,drive_thru,,credit_card,completed
1004745,14,2453,2026-02-02 17:50:49,dine_in,,credit_card,completed
1004746,1,,2026-02-02 18:06:31,dine_in,,apple_pay,completed
1004747,11,,2026-02-02 18:08:47,drive_thru,,credit_card,completed
1004748,9,2188,2026-02-02 18:10:08,drive_thru,,apple_pay,completed
1004749,19,2235,2026-02-02 18:13:52,delivery,,debit_card,completed
1004750,4,,2026-02-02 18:14:34,drive_thru,,cash,completed
1004751,13,288,2026-02-02 18:17:15,takeout,,cash,completed
1004752,1,,2026-02-02 18:19:05,takeout,,cash,completed
1004753,6,510,2026-02-02 18:20:15,takeout,,apple_pay,completed
1004754,19,1244,2026-02-02 18:27:22,dine_in,,credit_card,completed
1004755,16,1579,2026-02-02 18:34:37,delivery,,credit_card,cancelled
1004756,17,421,2026-02-02 18:37:35,,,debit_card,completed
1004757,12,,2026-02-02 18:40:31,takeout,,debit_card,completed
1004758,17,,2026-02-02 18:40:36,dine_in,,credit_card,completed
1004759,6,487,2026-02-02 18:40:51,drive_thru,,credit_card,completed
1004760,16,,2026-02-02 18:45:34,takeout,,credit_card,completed
1004761,4,1144,2026-02-02 18:48:21,dine_in,,credit_card,completed
1004762,9,1788,2026-02-02 18:48:45,drive_thru,,apple_pay,completed
1004763,7,732,2026-02-02 18:50:41,takeout,,apple_pay,completed
1004764,16,33,2026-02-02 18:52:04,takeout,,apple_pay,completed
1004765,17,626,2026-02-02 18:52:16,dine_in,,credit_card,completed
1004766,3,321,2026-02-02 18:52:23,dine_in,,credit_card,completed
1004767,13,347,2026-02-02 18:58:33,dine_in,,gift_card,completed
1004768,1,2179,2026-02-02 19:00:46,dine_in,,apple_pay,completed
1004769,15,1154,2026-02-02 19:04:13,dine_in,,cash,completed
1004770,1,777,2026-02-02 19:06:08,takeout,,credit_card,completed
1004771,8,2393,2026-02-02 19:06:38,dine_in,,credit_card,completed
1004772,8,1050,2026-02-02 19:07:27,dine_in,,debit_card,completed
1004773,2,1770,2026-02-02 19:08:43,dine_in,,cash,completed
1004774,5,2362,2026-02-02 19:09:34,takeout,,credit_card,completed
1004775,8,1605,2026-02-02 19:10:53,dine_in,,cash,completed
1004776,13,1016,2026-02-02 19:10:53,delivery,,credit_card,completed
1004777,2,,2026-02-02 19:12:23,takeout,,cash,completed
1004778,8,,2026-02-02 19:12:26,takeout,,cash,completed
1004779,9,1982,2026-02-02 19:13:06,delivery,,credit_card,completed
1004780,9,,2026-02-02 19:13:55,drive_thru,,credit_card,completed
1004781,2,825,2026-02-02 19:16:31,takeout,,debit_card,completed
1004782,1,,2026-02-02 19:18:18,delivery,,credit_card,completed
1004783,3,2099,2026-02-02 19:19:55,dine_in,,credit_card,completed
1004784,18,,2026-02-02 19:20:47,dine_in,,apple_pay,completed
1004785,16,2161,2026-02-02 19:21:30,dine_in,,credit_card,completed
1004786,17,,2026-02-02 19:23:47,dine_in,,credit_card,completed
1004787,13,,2026-02-02 19:25:03,dine_in,,gift_card,completed
1004788,4,,2026-02-02 19:26:01,takeout,,credit_card,completed
1004789,13,1272,2026-02-02 19:26:33,takeout,,debit_card,completed
1004790,17,1979,2026-02-02 19:29:05,dine_in,,gift_card,completed
1004791,4,1896,2026-02-02 19:30:31,drive_thru,,credit_card,completed
1004792,18,400,2026-02-02 19:31:35,dine_in,,credit_card,completed
1004793,8,,2026-02-02 19:36:26,takeout,,credit_card,completed
1004794,10,349,2026-02-02 19:36:34,dine_in,,apple_pay,completed
1004795,12,,2026-02-02 19:41:18,dine_in,,credit_card,completed
1004796,16,1557,2026-02-02 19:42:06,delivery,,credit_card,completed
1004797,9,2351,2026-02-02 19:51:03,delivery,,gift_card,completed
1004798,12,,2026-02-02 19:56:36,dine_in,,apple_pay,completed
1004799,16,822,2026-02-02 19:58:39,dine_in,,cash,completed
1004800,14,,2026-02-02 19:59:12,dine_in,,cash,completed
1004801,13,,2026-02-02 20:09:19,dine_in,,apple_pay,completed
1004802,10,,2026-02-02 20:09:46,dine_in,,apple_pay,completed
1004803,11,1398,2026-02-02 20:15:57,drive_thru,,cash,completed
1004804,12,,2026-02-02 20:24:13,dine_in,,credit_card,completed
1004805,14,,2026-02-02 20:39:07,takeout,,credit_card,completed
1004806,1,,2026-02-02 20:47:10,takeout,,credit_card,completed
1004807,1,,2026-02-02 21:08:43,dine_in,,credit_card,completed
1004808,16,1485,2026-02-02 21:08:44,takeout,,debit_card,completed
1004809,11,1553,2026-02-02 21:27:08,dine_in,,cash,completed
1004810,2,708,2026-02-02 21:27:56,takeout,,cash,completed
1004811,19,2121,2026-02-02 21:52:15,delivery,,credit_card,completed
1004812,8,839,2026-02-03 10:33:33,dine_in,,cash,completed
1004813,14,,2026-02-03 10:43:36,dine_in,,credit_card,completed
1004814,2,,2026-02-03 10:55:21,delivery,,credit_card,completed
1004815,10,,2026-02-03 11:11:51,dine_in,,debit_card,completed
1004816,5,703,2026-02-03 11:16:07,takeout,,credit_card,completed
